Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-04-07 00:00:00-04:00,47.021452362711685,47.064587065905215,45.59786465385854,45.94297790527344,17902491,0.0,0.0
2009-04-08 00:00:00-04:00,46.28807938659092,46.460634598195526,44.90762947240233,45.89982604980469,15962367,0.0,0.0
2009-04-09 00:00:00-04:00,48.48815706999548,50.17057430730927,47.84107098753607,48.876407623291016,25055021,0.0,0.0
2009-04-13 00:00:00-04:00,49.3509472753282,53.5785644133485,48.53131124474217,52.327537536621094,31729327,0.0,0.0
2009-04-14 00:00:00-04:00,53.88054904560637,53.923683752581844,49.264680484278365,49.652931213378906,30570312,0.0,0.0
2009-04-15 00:00:00-04:00,49.56663576670097,51.55102899672002,48.05677349725657,51.033363342285156,20017822,0.0,0.0
2009-04-16 00:00:00-04:00,52.025543592066974,53.621685877103694,50.51568163850261,52.93146514892578,22067473,0.0,0.0
2009-04-17 00:00:00-04:00,53.49226354240244,54.915844969731175,50.68822988578008,53.44912338256836,37214925,0.0,0.0
2009-04-20 00:00:00-04:00,51.76672123589755,52.28438685879522,48.53130150121027,48.96269226074219,23910244,0.0,0.0
2009-04-21 00:00:00-04:00,47.409710297273605,51.29221235982951,46.80576407041289,50.47257614135742,20551201,0.0,0.0
2009-04-22 00:00:00-04:00,50.30000365149433,53.83739980656975,49.69606304634196,50.90394973754883,21682672,0.0,0.0
2009-04-23 00:00:00-04:00,52.4569325602192,52.58635305316591,49.91173959820128,51.249046325683594,15802032,0.0,0.0
2009-04-24 00:00:00-04:00,51.8961272848763,53.276574187794644,51.551016929371734,52.24123764038086,16225701,0.0,0.0
2009-04-27 00:00:00-04:00,52.32754259415893,53.27659925885645,51.11965030057929,52.15498733520508,13609731,0.0,0.0
2009-04-28 00:00:00-04:00,51.55102824305936,52.974610142168245,50.81766720643948,51.7667236328125,13744803,0.0,0.0
2009-04-29 00:00:00-04:00,52.50008676715576,54.225644473226914,52.24125119292955,52.715782165527344,16968841,0.0,0.0
2009-04-30 00:00:00-04:00,54.05310445055231,55.260996828734356,54.009964262566584,54.570770263671875,19054229,0.0,0.0
2009-05-01 00:00:00-04:00,54.959012074410886,55.433543103435895,53.923675135294054,54.743316650390625,13326946,0.0,0.0
2009-05-04 00:00:00-04:00,55.908066414775966,56.81398277469522,55.260985649505905,56.51201248168945,19551988,0.0,0.0
2009-05-05 00:00:00-04:00,57.15909872786146,58.19443014465435,56.080621650908114,56.51201248168945,17555309,0.0,0.0
2009-05-06 00:00:00-04:00,58.1081370235637,59.53171864493551,57.41791081483474,58.97091293334961,21467116,0.0,0.0
2009-05-07 00:00:00-04:00,61.68869980960198,62.076950547985795,59.402335568209054,60.22197723388672,23670141,0.0,0.0
2009-05-08 00:00:00-04:00,62.03377639015329,62.76713727643164,60.9984398277661,62.68086242675781,21320203,0.0,0.0
2009-05-11 00:00:00-04:00,62.0338024807725,62.20635773359486,60.82591023011353,61.21416091918945,15569023,0.0,0.0
2009-05-12 00:00:00-04:00,61.42985123735539,61.73182701531198,57.20223419317949,59.01407241821289,19669608,0.0,0.0
2009-05-13 00:00:00-04:00,56.986539965984804,57.159095191441,55.002146651886164,55.69236755371094,17757177,0.0,0.0
2009-05-14 00:00:00-04:00,55.0884069940453,56.85710443958666,53.923655418754656,56.25315856933594,15028417,0.0,0.0
2009-05-15 00:00:00-04:00,56.382602680887864,57.202238758697796,54.78645974674319,55.476680755615234,13885005,0.0,0.0
2009-05-18 00:00:00-04:00,56.55515914220321,58.237576997974195,56.42573858959596,58.10816192626953,12797781,0.0,0.0
2009-05-19 00:00:00-04:00,58.841519299726706,60.22196673792989,58.19443302156522,59.10034942626953,15338112,0.0,0.0
2009-05-20 00:00:00-04:00,60.52392483692759,62.03378703383152,59.27289271435505,59.402313232421875,18909098,0.0,0.0
2009-05-21 00:00:00-04:00,58.28069945720114,58.36697431846452,56.29630639643154,57.11594772338867,17557691,0.0,0.0
2009-05-22 00:00:00-04:00,57.63362425699938,57.80617949313153,56.16690200942516,56.51201248168945,8997583,0.0,0.0
2009-05-26 00:00:00-04:00,56.166908768133275,58.71210291802864,55.43354755609893,57.76304626464844,15970127,0.0,0.0
2009-05-27 00:00:00-04:00,58.10813729687163,58.23755231372316,55.47665842762209,56.0374641418457,17898112,0.0,0.0
2009-05-28 00:00:00-04:00,57.07281232846371,57.288507721024075,55.2609798003989,56.9002571105957,13735411,0.0,0.0
2009-05-29 00:00:00-04:00,57.50420257345835,58.36697865469453,52.715780250118975,58.151283264160156,14136449,0.0,0.0
2009-06-01 00:00:00-04:00,59.61799886499601,60.351359757169156,58.28069209665081,59.79055404663086,14387976,0.0,0.0
2009-06-02 00:00:00-04:00,59.100336082451,59.7474222145118,58.45325543129118,59.5317268371582,11010314,0.0,0.0
2009-06-03 00:00:00-04:00,58.88467340628344,59.10036340244185,57.374810547753455,58.237586975097656,11381160,0.0,0.0
2009-06-04 00:00:00-04:00,58.75522283329742,59.316028594970696,57.93558701602153,59.3160285949707,9720639,0.0,0.0
2009-06-05 00:00:00-04:00,60.22196787153565,60.30824275503986,58.28071448141164,58.41012954711914,12599010,0.0,0.0
2009-06-08 00:00:00-04:00,58.237567159891746,59.05720859766515,57.54734625286255,58.496402740478516,9738874,0.0,0.0
2009-06-09 00:00:00-04:00,58.4963779565397,59.057183576122355,57.80615186104613,58.539512634277344,9053803,0.0,0.0
2009-06-10 00:00:00-04:00,59.18661859433807,59.4023139795947,56.59827945215965,57.80617141723633,13641039,0.0,0.0
2009-06-11 00:00:00-04:00,57.93559502510898,59.316036794892106,57.54734440713211,58.06501007080078,11895188,0.0,0.0
2009-06-12 00:00:00-04:00,58.02188412133253,58.323854462285645,57.33166306720951,58.28071975708008,9565233,0.0,0.0
2009-06-15 00:00:00-04:00,57.633627128938905,57.633627128938905,56.123764626868244,56.72771072387695,12573431,0.0,0.0
2009-06-16 00:00:00-04:00,56.85713473794182,57.07283019803669,54.872746370694564,55.13157653808594,15219626,0.0,0.0
2009-06-17 00:00:00-04:00,54.82959691230158,54.91587179321095,52.37067785240132,52.8452033996582,21595860,0.0,0.0
2009-06-18 00:00:00-04:00,53.019161357616824,53.019161357616824,49.84409824485402,52.062294006347656,29330263,0.600492,0.0
2009-06-19 00:00:00-04:00,52.758192395276026,53.36710895105328,51.88831002244854,52.62771224975586,20729821,0.0,0.0
2009-06-22 00:00:00-04:00,51.58388538268602,51.75786085618116,50.01810059521653,50.1050910949707,17058817,0.0,0.0
2009-06-23 00:00:00-04:00,50.14857606768161,50.71399768447521,48.93074786859452,50.45303726196289,14483980,0.0,0.0
2009-06-24 00:00:00-04:00,51.192421749419935,52.323264704974115,50.540009801518075,50.88796615600586,13761839,0.0,0.0
2009-06-25 00:00:00-04:00,50.5400305672307,51.88834472607615,50.1050946159358,51.58388900756836,12619993,0.0,0.0
2009-06-26 00:00:00-04:00,51.75786185927443,52.19280331444827,50.887984474940055,51.10544967651367,11342675,0.0,0.0
2009-06-29 00:00:00-04:00,51.40988399355233,51.45337922150354,50.626991994472164,51.14891815185547,8775681,0.0,0.0
2009-06-30 00:00:00-04:00,51.49689604410577,51.931831927972176,50.2355670606588,50.9749641418457,14601783,0.0,0.0
2009-07-01 00:00:00-04:00,51.148914244346706,51.7578308111144,50.62698812683582,51.235904693603516,10687496,0.0,0.0
2009-07-02 00:00:00-04:00,50.62700459009821,51.235921354877945,49.844112396240234,49.844112396240234,11927795,0.0,0.0
2009-07-06 00:00:00-04:00,49.452658623081746,50.105070525364134,49.017717354893485,49.931095123291016,10903885,0.0,0.0
2009-07-07 00:00:00-04:00,49.887600593612355,50.192056170023854,47.669404515432106,47.88687515258789,16530667,0.0,0.0
2009-07-08 00:00:00-04:00,47.799903082518505,48.10435874089872,45.668694132813265,46.582069396972656,23260178,0.0,0.0
2009-07-09 00:00:00-04:00,47.582421188265045,47.799891832788724,46.2341076130272,47.23447036743164,13585651,0.0,0.0
2009-07-10 00:00:00-04:00,46.712544951707166,47.19098153981243,46.1036309325846,46.88652038574219,11676268,0.0,0.0
2009-07-13 00:00:00-04:00,47.321460385588054,50.018087825318474,47.277965146815546,49.844112396240234,16945960,0.0,0.0
2009-07-14 00:00:00-04:00,50.32255848322082,51.01846033108057,49.84412181830761,50.62701416015625,11921433,0.0,0.0
2009-07-15 00:00:00-04:00,51.844863518582486,53.41064314736591,51.58389748411133,53.23666763305664,15361543,0.0,0.0
2009-07-16 00:00:00-04:00,52.49724433276865,54.36748433044815,51.75784738140753,53.93254852294922,15396098,0.0,0.0
2009-07-17 00:00:00-04:00,51.80132920363009,52.10578474262778,50.23554522933261,50.67048645019531,30126959,0.0,0.0
2009-07-20 00:00:00-04:00,50.931448380615684,51.888315781318745,50.36602698592799,50.75747299194336,15723013,0.0,0.0
2009-07-21 00:00:00-04:00,51.23592521048881,51.366405410613446,49.23519933651253,49.887611389160156,16854168,0.0,0.0
2009-07-22 00:00:00-04:00,49.40916556302047,51.06194024438522,48.93073456779096,50.58350372314453,13015135,0.0,0.0
2009-07-23 00:00:00-04:00,50.670507850429686,52.54074815360407,50.32255693718971,51.97532653808594,17043097,0.0,0.0
2009-07-24 00:00:00-04:00,51.71434081792319,52.410247904345844,51.235909876642495,52.32325744628906,9947470,0.0,0.0
2009-07-27 00:00:00-04:00,52.9321902985957,53.845562758091766,52.32327348359424,53.58460235595703,12821894,0.0,0.0
2009-07-28 00:00:00-04:00,53.28013710512277,55.23736760130487,52.97568148394414,54.45447540283203,17571063,0.0,0.0
2009-07-29 00:00:00-04:00,54.10653121097591,54.10653121097591,52.671226828211225,53.323638916015625,13328445,0.0,0.0
2009-07-30 00:00:00-04:00,56.58567334711118,58.151457523186465,56.41169794154849,57.02061462402344,28152363,0.0,0.0
2009-07-31 00:00:00-04:00,57.58601995920335,58.49939196431969,57.194574024723565,58.28192138671875,18200430,0.0,0.0
2009-08-03 00:00:00-04:00,59.36932658732947,60.19570887915898,58.499443510438155,59.67378234863281,16491582,0.0,0.0
2009-08-04 00:00:00-04:00,59.412788740219455,60.10869598388672,58.23845044716699,60.10869598388672,19042622,0.0,0.0
2009-08-05 00:00:00-04:00,60.239174377695946,61.32652216060335,60.15218390257777,60.84809112548828,16605639,0.0,0.0
2009-08-06 00:00:00-04:00,61.71798580792994,62.761844176310746,60.978588663082924,62.23991775512695,20020170,0.0,0.0
2009-08-07 00:00:00-04:00,63.196775459424984,64.7190647542179,62.587858636305356,63.93617248535156,15947912,0.0,0.0
2009-08-10 00:00:00-04:00,63.58820580313949,64.50157804799706,62.587843094004555,63.37073516845703,14273803,0.0,0.0
2009-08-11 00:00:00-04:00,62.80532155553092,63.02279221731472,60.326164852814124,60.84809112548828,17106494,0.0,0.0
2009-08-12 00:00:00-04:00,60.021715369857915,62.37039234193327,59.49978899584541,61.4570198059082,15379295,0.0,0.0
2009-08-13 00:00:00-04:00,62.54436800732019,62.71834346590122,60.6306324369161,61.326534271240234,13952283,0.0,0.0
2009-08-14 00:00:00-04:00,61.37001821660681,61.54399364315171,59.89122432796935,60.543636322021484,10936591,0.0,0.0
2009-08-17 00:00:00-04:00,58.06445689264076,58.36891794358483,57.238075242387026,58.10795211791992,13535742,0.0,0.0
2009-08-18 00:00:00-04:00,58.84740565700829,59.36933781223,58.499454570870746,59.10837173461914,10014531,0.0,0.0
2009-08-19 00:00:00-04:00,57.977474165713396,59.23879706454873,57.803498784012326,58.84735107421875,10051734,0.0,0.0
2009-08-20 00:00:00-04:00,59.412796346720725,60.36966409400876,59.02135019892051,60.065208435058594,10638070,0.0,0.0
2009-08-21 00:00:00-04:00,61.58749528560218,62.10942161951052,60.89159350705772,61.80496597290039,15090665,0.0,0.0
2009-08-24 00:00:00-04:00,62.45734557019079,63.06626212679042,61.109037837305046,61.761444091796875,14254635,0.0,0.0
2009-08-25 00:00:00-04:00,61.891957556995735,62.80533564661674,61.7614773410554,62.19641876220703,12842677,0.0,0.0
2009-08-26 00:00:00-04:00,61.935420271982316,62.19638609280041,60.93505773919127,61.369998931884766,11097809,0.0,0.0
2009-08-27 00:00:00-04:00,61.3700057605016,61.97892239282441,60.67410419556729,61.71795654296875,10627445,0.0,0.0
2009-08-28 00:00:00-04:00,62.41387841351547,62.50086336672499,60.80459875601434,61.239540100097656,12303969,0.0,0.0
2009-08-31 00:00:00-04:00,60.630613741116356,60.804589146051065,59.80422642316821,60.45663833618164,11172498,0.0,0.0
2009-09-01 00:00:00-04:00,59.76072713690734,60.369643775882,57.803502582646125,58.020973205566406,17231608,0.0,0.0
2009-09-02 00:00:00-04:00,57.45556646892099,57.93399754071499,56.67267423688349,57.412071228027344,11724911,0.0,0.0
2009-09-03 00:00:00-04:00,58.06448637380524,58.62990801148648,57.803525941652595,58.499427795410156,9068824,0.0,0.0
2009-09-04 00:00:00-04:00,58.62989049853336,60.456640608009636,57.84700390991351,60.3261604309082,12861328,0.0,0.0
2009-09-08 00:00:00-04:00,63.15327083795129,63.892667754074225,62.45736363229738,63.066280364990234,23806180,0.0,0.0
2009-09-09 00:00:00-04:00,64.28411392070682,65.37146167817887,63.54471700354489,64.6755599975586,25654862,0.0,0.0
2009-09-10 00:00:00-04:00,64.89304299792737,64.98002796154505,63.15328293943558,64.3711166381836,19963633,0.0,0.0
2009-09-11 00:00:00-04:00,64.67554090650337,65.15397178920276,63.63168316768946,63.8056640625,16856017,0.0,0.0
2009-09-14 00:00:00-04:00,63.283769916150575,67.02425637606225,62.63136327819826,66.76329040527344,23194981,0.0,0.0
2009-09-15 00:00:00-04:00,67.37218910020982,70.24279189853279,67.3286938625053,69.59038543701172,34837843,0.0,0.0
2009-09-16 00:00:00-04:00,71.28667115307488,74.722696484385,71.02570517532493,73.93980407714844,44791274,0.0,0.0
2009-09-17 00:00:00-04:00,74.24604508420708,76.65236620568979,71.53346127247089,72.8897476196289,42476241,0.600492,0.0
2009-09-18 00:00:00-04:00,73.85229017615092,73.85229017615092,71.88347825021187,72.18973541259766,20487203,0.0,0.0
2009-09-21 00:00:00-04:00,71.88347131124016,73.89603009559559,71.05219400970743,73.32726287841797,18201579,0.0,0.0
2009-09-22 00:00:00-04:00,74.6398182497357,75.20859114805744,73.9835512356451,74.42106628417969,15971976,0.0,0.0
2009-09-23 00:00:00-04:00,75.12105311146107,76.56484991767229,74.1585237602232,74.37728118896484,22366328,0.0,0.0
2009-09-24 00:00:00-04:00,74.63979776101885,75.12106529404063,71.48970472892358,72.53973388671875,20521375,0.0,0.0
2009-09-25 00:00:00-04:00,71.53345677112497,72.4959862708915,70.26466460037696,71.62095642089844,17275123,0.0,0.0
2009-09-28 00:00:00-04:00,72.0584761812402,73.98353530995067,71.9272183597076,73.32726287841797,12287682,0.0,0.0
2009-09-29 00:00:00-04:00,73.98355059733213,74.7710754544153,72.93351560165083,73.1085205078125,13451994,0.0,0.0
2009-09-30 00:00:00-04:00,73.63354425967,73.76479655580705,71.35846925478819,71.83973693847656,20110762,0.0,0.0
2009-10-01 00:00:00-04:00,71.35847048080288,71.70848587436785,69.78342622396278,69.87092590332031,18900172,0.0,0.0
2009-10-02 00:00:00-04:00,67.59585749188146,68.51463471264502,66.28331781097474,67.20209503173828,22163777,0.0,0.0
2009-10-05 00:00:00-04:00,68.20836303529587,69.60840210021388,67.85835326906637,69.25839233398438,12339723,0.0,0.0
2009-10-06 00:00:00-04:00,70.61469268666991,71.75222734061258,70.0021783027863,70.35218811035156,15936588,0.0,0.0
2009-10-07 00:00:00-04:00,70.13341934867378,71.40220608739119,69.6083991627746,70.70218658447266,10143592,0.0,0.0
2009-10-08 00:00:00-04:00,72.0147182335561,72.40848055153286,70.87718388355873,70.96468353271484,12884343,0.0,0.0
2009-10-09 00:00:00-04:00,70.87720096870528,71.62097318001426,70.4396859413314,70.7896957397461,11724861,0.0,0.0
2009-10-12 00:00:00-04:00,71.57720562647438,72.14597281986717,71.18344329576324,71.44595336914062,9763204,0.0,0.0
2009-10-13 00:00:00-04:00,71.4021800979044,72.36470934342411,70.35215122572379,71.70844268798828,11764179,0.0,0.0
2009-10-14 00:00:00-04:00,73.37101392630423,73.80852887136123,72.4522369886525,73.67727661132812,15415599,0.0,0.0
2009-10-15 00:00:00-04:00,73.45853424072266,73.67729175822427,72.10224207918152,73.45853424072266,15375532,0.0,0.0
2009-10-16 00:00:00-04:00,71.53347537991768,71.79597995623602,69.34590574456809,70.35218811035156,30364214,0.0,0.0
2009-10-19 00:00:00-04:00,70.22088531102291,70.57090045323436,69.12710397289652,69.30210876464844,16527386,0.0,0.0
2009-10-20 00:00:00-04:00,69.12712599828917,69.21462564269059,67.68332905792651,68.16459655761719,16834101,0.0,0.0
2009-10-21 00:00:00-04:00,67.85833928405346,69.78339816028834,67.81458668261416,67.94583892822266,16100720,0.0,0.0
2009-10-22 00:00:00-04:00,67.81461107516057,68.16462089515275,66.10830903366518,67.11458587646484,20836467,0.0,0.0
2009-10-23 00:00:00-04:00,67.24583768556323,67.37708996658867,66.10830309344712,66.50205993652344,14669078,0.0,0.0
2009-10-26 00:00:00-04:00,66.6770507525247,67.59582756653663,64.88324416615154,65.67076873779297,16031993,0.0,0.0
2009-10-27 00:00:00-04:00,65.93327683806712,66.23953949867153,65.01449997367293,65.32076263427734,14565580,0.0,0.0
2009-10-28 00:00:00-04:00,64.62072425713998,64.83948166683288,62.78317090965301,63.08942794799805,17864139,0.0,0.0
2009-10-29 00:00:00-04:00,63.61445159348541,65.58325727592029,63.2644363827309,65.05824279785156,13930934,0.0,0.0
2009-10-30 00:00:00-04:00,65.32076445634786,65.36451150161774,61.90815584400532,62.38942337036133,21623438,0.0,0.0
2009-11-02 00:00:00-05:00,62.564421256841705,63.83320771991756,62.08315378410698,63.30819320678711,16840846,0.0,0.0
2009-11-03 00:00:00-05:00,62.12690959304506,63.30819647765245,61.99565734765847,62.65192413330078,12836416,0.0,0.0
2009-11-04 00:00:00-05:00,63.176951582936724,63.83321844493602,61.90815934797408,62.08316421508789,13372959,0.0,0.0
2009-11-05 00:00:00-05:00,62.4769442513226,63.65823160795326,62.17068703680869,63.133216857910156,11747709,0.0,0.0
2009-11-06 00:00:00-05:00,65.53951386987485,67.77083544228941,64.88324706994253,67.07081604003906,27486343,0.0,0.0
2009-11-09 00:00:00-05:00,68.68959874254351,69.65212801005154,68.25208392311939,69.34587097167969,17137419,0.0,0.0
2009-11-10 00:00:00-05:00,69.78341240475243,69.95841728752288,67.72709530445616,69.03963470458984,12256625,0.0,0.0
2009-11-11 00:00:00-05:00,69.73965993158284,69.87091220424126,68.47086758061275,69.25839233398438,11873156,0.0,0.0
2009-11-12 00:00:00-05:00,69.1271360820526,69.73965591705006,68.51461624705516,68.90837860107422,10938023,0.0,0.0
2009-11-13 00:00:00-05:00,68.95212521444742,69.1271300722735,68.07709536660727,68.51461029052734,10896025,0.0,0.0
2009-11-16 00:00:00-05:00,69.12714434888407,70.83344623411784,68.99589206808481,70.0021743774414,16358142,0.0,0.0
2009-11-17 00:00:00-05:00,69.82717337687095,70.35219368855873,69.5209161606461,70.08968353271484,8665971,0.0,0.0
2009-11-18 00:00:00-05:00,70.0459100686467,70.61467727145592,69.7834055496332,70.39591979980469,7921632,0.0,0.0
2009-11-19 00:00:00-05:00,69.65213727717035,69.82714211648248,68.12084076415746,68.95211791992188,11619015,0.0,0.0
2009-11-20 00:00:00-05:00,68.51461590124632,68.77712598883747,67.59583893274252,68.20835876464844,10643931,0.0,0.0
2009-11-23 00:00:00-05:00,69.25840600480221,70.1771887709,69.25840600480221,70.08968353271484,12307483,0.0,0.0
2009-11-24 00:00:00-05:00,70.35217865245924,70.87719329322606,69.6521535727264,70.52718353271484,13439870,0.0,0.0
2009-11-25 00:00:00-05:00,71.05220586791263,71.09595848239222,70.1771813718759,70.7896957397461,8021017,0.0,0.0
2009-11-27 00:00:00-05:00,67.77082056773693,70.3521512747181,66.93954354098383,69.73963165283203,10144608,0.0,0.0
2009-11-30 00:00:00-05:00,69.21465338570962,70.26468845037355,69.17090632532864,70.08968353271484,11685160,0.0,0.0
2009-12-01 00:00:00-05:00,71.18342755452578,71.53344276119786,69.82713599963594,70.74591827392578,16325652,0.0,0.0
2009-12-02 00:00:00-05:00,70.52717573975109,70.9646851126919,69.82715073736814,70.30841827392578,10878522,0.0,0.0
2009-12-03 00:00:00-05:00,70.52718905934928,71.35846091602572,70.0021743774414,70.0021743774414,12415777,0.0,0.0
2009-12-04 00:00:00-05:00,71.48971716020425,72.14598410826645,70.26467737104575,70.877197265625,14721535,0.0,0.0
2009-12-07 00:00:00-05:00,70.30843549472812,71.05220772548206,70.04592535969859,70.35218811035156,10727430,0.0,0.0
2009-12-08 00:00:00-05:00,69.56465487839945,69.695907150737,68.47086741321816,68.77713012695312,13131257,0.0,0.0
2009-12-09 00:00:00-05:00,68.82087296075528,69.08337746813956,67.90209050878119,68.51461029052734,9774745,0.0,0.0
2009-12-10 00:00:00-05:00,69.17086705253784,69.34587187083497,68.03333295425229,68.29583740234375,9289393,0.0,0.0
2009-12-11 00:00:00-05:00,68.77712862086358,70.00216833155636,68.64587079268982,69.65215301513672,9400402,0.0,0.0
2009-12-14 00:00:00-05:00,69.91463845363901,70.30840068185823,69.65212844859008,69.78338623046875,7303589,0.0,0.0
2009-12-15 00:00:00-05:00,69.25838834715556,70.0896656631314,68.47086363911744,68.90837860107422,13196054,0.0,0.0
2009-12-16 00:00:00-05:00,69.12711090043784,69.34586830172732,68.51459128856897,68.64584350585938,12080836,0.0,0.0
2009-12-17 00:00:00-05:00,68.20833471242028,69.78338356513918,68.03332990197464,69.08335876464844,11369619,0.0,0.0
2009-12-18 00:00:00-05:00,69.6083977419075,69.6083977419075,68.20835876464844,68.20835876464844,13189592,0.0,0.0
2009-12-21 00:00:00-05:00,68.64586419548239,69.0833791299268,67.98959735252562,68.120849609375,8848189,0.0,0.0
2009-12-22 00:00:00-05:00,68.12084359331118,68.64585813305212,67.5083238509254,67.72708129882812,8021300,0.0,0.0
2009-12-23 00:00:00-05:00,68.07937934936074,68.16744792262323,67.41883987305586,67.85919952392578,7051013,0.600492,0.0
2009-12-24 00:00:00-05:00,67.72711398529266,68.16746817211956,67.63903979101478,67.99132537841797,3094161,0.0,0.0
2009-12-28 00:00:00-05:00,67.72709744220928,67.94727168441568,67.1986635953261,67.55094909667969,7617882,0.0,0.0
2009-12-29 00:00:00-05:00,67.63903979101478,68.38764806296008,67.37482280303531,67.99132537841797,8057937,0.0,0.0
2009-12-30 00:00:00-05:00,67.37479852103222,67.68305249505532,67.1986557908128,67.59497833251953,7485540,0.0,0.0
2009-12-31 00:00:00-05:00,67.24270793563745,67.55095638386152,66.62620544433594,66.62620544433594,7415847,0.0,0.0
2010-01-04 00:00:00-05:00,67.02251443972689,68.87202153736666,66.71426605421307,68.03533935546875,11170816,0.0,0.0
2010-01-05 00:00:00-05:00,68.07937825421038,69.00412903027933,68.03534117086129,68.38762664794922,10749611,0.0,0.0
2010-01-06 00:00:00-05:00,68.38762482315663,68.78394737301856,67.99130227329469,68.03533935546875,9236570,0.0,0.0
2010-01-07 00:00:00-05:00,68.1674444630303,72.57102955853645,67.94726464876977,71.5582046508789,30886702,0.0,0.0
2010-01-08 00:00:00-05:00,71.82242999251179,73.49579467007314,71.64628722564005,73.09947204589844,19169701,0.0,0.0
2010-01-11 00:00:00-05:00,74.11228536119638,74.33246518347147,72.83524351097141,73.80403137207031,12768754,0.0,0.0
2010-01-12 00:00:00-05:00,73.0114086629675,74.15634520924264,72.96737716087756,73.84809112548828,10761635,0.0,0.0
2010-01-13 00:00:00-05:00,73.80405061799036,74.50862735197393,72.96737378898732,74.1123046875,10881470,0.0,0.0
2010-01-14 00:00:00-05:00,73.93613268854018,74.28841811890747,73.45173602564641,73.53981018066406,9552411,0.0,0.0
2010-01-15 00:00:00-05:00,73.45173646502951,73.7599904145836,71.99855765735872,72.3948745727539,12341222,0.0,0.0
2010-01-19 00:00:00-05:00,71.99859678457426,73.76003049903997,71.9545596828703,72.83527374267578,10107938,0.0,0.0
2010-01-20 00:00:00-05:00,72.65910339355469,73.45174854440147,71.9104953277222,72.65910339355469,10740452,0.0,0.0
2010-01-21 00:00:00-05:00,72.52700805663457,72.57104514791698,70.237146448191,70.54539489746094,16511649,0.0,0.0
2010-01-22 00:00:00-05:00,72.87930300251246,73.804054064518,70.85365249063923,70.94172668457031,27090717,0.0,0.0
2010-01-25 00:00:00-05:00,72.48296198703996,72.79121039812782,71.42609990144084,72.08663940429688,12516461,0.0,0.0
2010-01-26 00:00:00-05:00,71.91049150847725,73.53981880864976,71.60224311945386,71.99856567382812,12992171,0.0,0.0
2010-01-27 00:00:00-05:00,71.73434426774632,72.17470387714165,70.58941375920003,71.77838134765625,12797930,0.0,0.0
2010-01-28 00:00:00-05:00,72.35086362007466,72.43893220575777,70.50135618249006,71.16189575195312,13178518,0.0,0.0
2010-01-29 00:00:00-05:00,71.4261053284906,72.65911025623281,70.76557137029904,70.80960845947266,13515342,0.0,0.0
2010-02-01 00:00:00-05:00,71.33802483661837,71.9545271975774,70.89766520809731,71.5582046508789,9482301,0.0,0.0
2010-02-02 00:00:00-05:00,71.6462847360111,74.64072285848364,71.51417906416115,74.20036315917969,19275748,0.0,0.0
2010-02-03 00:00:00-05:00,73.93612543618032,74.99298162361566,73.18751757136751,73.45172882080078,11786694,0.0,0.0
2010-02-04 00:00:00-05:00,72.57106036077855,72.65912896695149,70.50137258517745,70.63348388671875,18334820,0.0,0.0
2010-02-05 00:00:00-05:00,70.6334304438879,71.29396407240154,67.15459724799132,69.53253173828125,23897588,0.0,0.0
2010-02-08 00:00:00-05:00,69.70867882230571,69.75271589228605,68.12338906181958,68.69585418701172,11738200,0.0,0.0
2010-02-09 00:00:00-05:00,69.40043052214484,69.97289564733698,67.94724637674896,68.69585418701172,16250047,0.0,0.0
2010-02-10 00:00:00-05:00,68.56375027637831,69.88482324467435,68.25550196855455,69.09217834472656,11386838,0.0,0.0
2010-02-11 00:00:00-05:00,68.78394150430005,69.53254945797784,68.16743919102075,69.4444808959961,11140307,0.0,0.0
2010-02-12 00:00:00-05:00,68.65184311583981,69.35641406552718,67.59498109645638,68.47570037841797,12740061,0.0,0.0
2010-02-16 00:00:00-05:00,69.13626163323285,70.9857695011197,69.04819302705991,70.63348388671875,11564643,0.0,0.0
2010-02-17 00:00:00-05:00,71.2940016534956,71.42610732986492,70.72153626275751,71.11785888671875,10084041,0.0,0.0
2010-02-18 00:00:00-05:00,70.89767298644215,71.73435525345603,70.80960440798705,71.51417541503906,7882448,0.0,0.0
2010-02-19 00:00:00-05:00,71.07381373156102,71.55821048137281,70.45731691522263,71.20592498779297,10858022,0.0,0.0
2010-02-22 00:00:00-05:00,71.4701304872338,71.9545271975774,71.16188210418039,71.5582046508789,7491852,0.0,0.0
2010-02-23 00:00:00-05:00,71.29399331791544,71.86645864172179,69.84081426319648,70.23713684082031,10553189,0.0,0.0
2010-02-24 00:00:00-05:00,70.36923828945962,71.07380923201426,69.9288786529368,70.9857406616211,9434024,0.0,0.0
2010-02-25 00:00:00-05:00,69.83364136205489,70.67554604198857,69.61208720261051,70.54261016845703,10552090,0.600492,0.0
2010-02-26 00:00:00-05:00,70.89713377136673,71.56179093464151,70.67557950701595,71.16299438476562,10085790,0.0,0.0
2010-03-01 00:00:00-05:00,71.34022124578296,71.56177546223137,70.14383185482734,70.45401000976562,10457801,0.0,0.0
2010-03-02 00:00:00-05:00,70.54262831847922,70.67556422621404,70.14383185482734,70.45401000976562,8757413,0.0,0.0
2010-03-03 00:00:00-05:00,70.80849795780405,72.182129662961,70.67556767336194,71.0300521850586,13958112,0.0,0.0
2010-03-04 00:00:00-05:00,71.20732492900586,71.60612158285734,70.76421628477554,71.38456726074219,7848925,0.0,0.0
